data;estado;value;treated
2005-07-01;DF;124.67;0
2005-07-01;BA;123.78;0
2005-07-01;CE;119.63;0
2005-07-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2005-07-01;sao_paulo;124.47;0
2005-07-01;minas_gerais;122.54;0
2005-07-01;espirito_santo;127.58;0
2005-07-01;Rio_de_Janeiro;114.82;0
2005-08-01;SC;121.18;0
2005-08-01;parana;125.42;0
2005-08-01;RS;117.2;0
2005-08-01;GO;129.44;0
2005-08-01;DF;129.44;0
2005-08-01;BA;123.13;0
2005-08-01;CE;119.94;0
2005-08-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2005-08-01;sao_paulo;125.36;0
2005-08-01;minas_gerais;123.76;0
2005-08-01;espirito_santo;128.33;0
2005-08-01;Rio_de_Janeiro;115.28;0
2005-09-01;SC;122.36;0
2005-09-01;parana;124.34;0
2005-09-01;RS;117.65;0
2005-09-01;GO;129.6;0
2005-09-01;DF;129.6;0
2005-09-01;BA;123.87;0
2005-09-01;CE;122.69;0
2005-09-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2005-09-01;sao_paulo;126.99;0
2005-09-01;minas_gerais;123.7;0
2005-09-01;espirito_santo;123.59;0
2005-09-01;Rio_de_Janeiro;115.24;0
2005-10-01;SC;123.29;0
2005-10-01;parana;129.26;0
2005-10-01;RS;119.1;0
2005-10-01;GO;132.03;0
2005-10-01;DF;132.03;0
2005-10-01;BA;125.61;0
2005-10-01;CE;128.66;0
2005-10-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2005-10-01;sao_paulo;127.6;0
2005-10-01;minas_gerais;125.08;0
2005-10-01;espirito_santo;129.1;0
2005-10-01;Rio_de_Janeiro;115.87;0
2005-11-01;SC;123.67;0
2005-11-01;parana;127.98;0
2005-11-01;RS;120.37;0
2005-11-01;GO;133.56;0
2005-11-01;DF;133.56;0
2005-11-01;BA;125.23;0
2005-11-01;CE;124.13;0
2005-11-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2005-11-01;sao_paulo;128.11;0
2005-11-01;minas_gerais;126.82;0
2005-11-01;espirito_santo;132.63;0
2005-11-01;Rio_de_Janeiro;116.58;0
2005-12-01;SC;122.97;0
2005-12-01;parana;129.65;0
2005-12-01;RS;120.68;0
2005-12-01;GO;132.82;0
2005-12-01;DF;132.82;0
2005-12-01;BA;126.46;0
2005-12-01;CE;125.61;0
2005-12-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2005-12-01;sao_paulo;128.16;0
2005-12-01;minas_gerais;127.59;0
2005-12-01;espirito_santo;137.81;0
2005-12-01;Rio_de_Janeiro;117.46;0
2006-01-01;SC;121.54;0
2006-01-01;parana;130.96;0
2006-01-01;RS;119.61;0
2006-01-01;GO;134.64;0
2006-01-01;DF;134.64;0
2006-01-01;BA;126.29;0
2006-01-01;CE;124.47;0
2006-01-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2006-01-01;sao_paulo;129.21;0
2006-01-01;minas_gerais;128.21;0
2006-01-01;espirito_santo;133.17;0
2006-01-01;Rio_de_Janeiro;118.13;0
2006-02-01;SC;123;0
2006-02-01;parana;128.7;0
2006-02-01;RS;120.31;0
2006-02-01;GO;132.89;0
2006-02-01;DF;132.89;0
2006-02-01;BA;126.72;0
2006-02-01;CE;125.34;0
2006-02-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2006-02-01;sao_paulo;129.12;0
2006-02-01;minas_gerais;124.99;0
2006-02-01;espirito_santo;131.69;0
2006-02-01;Rio_de_Janeiro;117.56;0
2006-03-01;SC;123.45;0
2006-03-01;parana;130.35;0
2006-03-01;RS;117.65;0
2006-03-01;GO;132.04;0
2006-03-01;DF;132.04;0
2006-03-01;BA;126.16;0
2006-03-01;CE;127.28;0
2006-03-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2006-03-01;sao_paulo;130.64;0
2006-03-01;minas_gerais;128.17;0
2006-03-01;espirito_santo;136.79;0
2006-03-01;Rio_de_Janeiro;118.87;0
2006-04-01;SC;124.55;0
2006-04-01;parana;131.56;0
2006-04-01;RS;118.83;0
2006-04-01;GO;133.23;0
2006-04-01;DF;133.23;0
2006-04-01;BA;127.34;0
2006-04-01;CE;126.72;0
2006-04-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2006-04-01;sao_paulo;131.99;0
2006-04-01;minas_gerais;128.59;0
2006-04-01;espirito_santo;137.07;0
2006-04-01;Rio_de_Janeiro;118.71;0
2006-05-01;SC;124.96;0
2006-05-01;parana;134.55;0
2006-05-01;RS;121.43;0
2006-05-01;GO;136.96;0
2006-05-01;DF;136.96;0
2006-05-01;BA;128.01;0
2006-05-01;CE;129.63;0
2006-05-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2006-05-01;sao_paulo;132.16;0
2006-05-01;minas_gerais;129.56;0
2006-05-01;espirito_santo;141.2;0
2006-05-01;Rio_de_Janeiro;120.59;0
2006-06-01;SC;125.96;0
2006-06-01;parana;134.48;0
2006-06-01;RS;123.36;0
2006-06-01;GO;137.9;0
2006-06-01;DF;137.9;0
2006-06-01;BA;126.21;0
2006-06-01;CE;130.87;0
2006-06-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2006-06-01;sao_paulo;133.63;0
2006-06-01;minas_gerais;132.06;0
2006-06-01;espirito_santo;138.7;0
2006-06-01;Rio_de_Janeiro;121.32;0
2006-07-01;SC;127.17;0
2006-07-01;parana;136.38;0
2006-07-01;RS;122.48;0
2006-07-01;GO;138.66;0
2006-07-01;DF;138.66;0
2006-07-01;BA;127.67;0
2006-07-01;CE;131.07;0
2006-07-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2006-07-01;sao_paulo;134.07;0
2006-07-01;minas_gerais;132.05;0
2006-07-01;espirito_santo;138.49;0
2006-07-01;Rio_de_Janeiro;121.94;0
2006-08-01;SC;127.69;0
2006-08-01;parana;135.61;0
2006-08-01;RS;122.88;0
2006-08-01;GO;137.02;0
2006-08-01;DF;137.02;0
2006-08-01;BA;132.05;0
2006-08-01;CE;132.98;0
2006-08-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2006-08-01;sao_paulo;133.83;0
2006-08-01;minas_gerais;130.75;0
2006-08-01;espirito_santo;137.01;0
2006-08-01;Rio_de_Janeiro;122.43;0
2006-09-01;SC;129.18;0
2006-09-01;parana;137.07;0
2006-09-01;RS;125.43;0
2006-09-01;GO;137.41;0
2006-09-01;DF;137.41;0
2006-09-01;BA;129.55;0
2006-09-01;CE;131.27;0
2006-09-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2006-09-01;sao_paulo;135.41;0
2006-09-01;minas_gerais;131.51;0
2006-09-01;espirito_santo;137.5;0
2006-09-01;Rio_de_Janeiro;122.55;0
2006-10-01;SC;124.75;0
2006-10-01;parana;135.23;0
2006-10-01;RS;121.89;0
2006-10-01;GO;138.41;0
2006-10-01;DF;138.41;0
2006-10-01;BA;126.55;0
2006-10-01;CE;133.8;0
2006-10-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2006-10-01;sao_paulo;133.66;0
2006-10-01;minas_gerais;130.39;0
2006-10-01;espirito_santo;132.24;0
2006-10-01;Rio_de_Janeiro;122.18;0
2006-11-01;SC;122.28;0
2006-11-01;parana;133.53;0
2006-11-01;RS;119.91;0
2006-11-01;GO;135.81;0
2006-11-01;DF;135.81;0
2006-11-01;BA;126.54;0
2006-11-01;CE;126.26;0
2006-11-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2006-11-01;sao_paulo;132.91;0
2006-11-01;minas_gerais;125.88;0
2006-11-01;espirito_santo;124.29;0
2006-11-01;Rio_de_Janeiro;121.47;0
2006-12-01;SC;120.24;0
2006-12-01;parana;127.87;0
2006-12-01;RS;116.79;0
2006-12-01;GO;136.82;0
2006-12-01;DF;136.82;0
2006-12-01;BA;124.16;0
2006-12-01;CE;126.74;0
2006-12-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2006-12-01;sao_paulo;129.44;0
2006-12-01;minas_gerais;120.31;0
2006-12-01;espirito_santo;122.8;0
2006-12-01;Rio_de_Janeiro;120.33;0
2007-01-01;SC;122.65;0
2007-01-01;parana;129.73;0
2007-01-01;RS;117.12;0
2007-01-01;GO;137.27;0
2007-01-01;DF;137.27;0
2007-01-01;BA;123.01;0
2007-01-01;CE;127.05;0
2007-01-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2007-01-01;sao_paulo;130.69;0
2007-01-01;minas_gerais;119.37;0
2007-01-01;espirito_santo;118.53;0
2007-01-01;Rio_de_Janeiro;122.15;0
2007-02-01;SC;123.65;0
2007-02-01;parana;130.21;0
2007-02-01;RS;119.3;0
2007-02-01;GO;137.84;0
2007-02-01;DF;137.84;0
2007-02-01;BA;128.25;0
2007-02-01;CE;128.2;0
2007-02-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2007-02-01;sao_paulo;130.9;0
2007-02-01;minas_gerais;122.67;0
2007-02-01;espirito_santo;123.03;0
2007-02-01;Rio_de_Janeiro;122.25;0
2007-03-01;SC;123.06;0
2007-03-01;parana;129.02;0
2007-03-01;RS;122.22;0
2007-03-01;GO;138.82;0
2007-03-01;DF;138.82;0
2007-03-01;BA;125.64;0
2007-03-01;CE;128.32;0
2007-03-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2007-03-01;sao_paulo;131.25;0
2007-03-01;minas_gerais;123.83;0
2007-03-01;espirito_santo;121.23;0
2007-03-01;Rio_de_Janeiro;124.71;0
2007-04-01;SC;123.62;0
2007-04-01;parana;129.63;0
2007-04-01;RS;122.57;0
2007-04-01;GO;139.59;0
2007-04-01;DF;139.59;0
2007-04-01;BA;124.14;0
2007-04-01;CE;129.18;0
2007-04-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2007-04-01;sao_paulo;131.73;0
2007-04-01;minas_gerais;124.26;0
2007-04-01;espirito_santo;124.81;0
2007-04-01;Rio_de_Janeiro;124.11;0
2007-05-01;SC;125.11;0
2007-05-01;parana;129.41;0
2007-05-01;RS;121.56;0
2007-05-01;GO;137.2;0
2007-05-01;DF;137.2;0
2007-05-01;BA;125.53;0
2007-05-01;CE;128.98;0
2007-05-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2007-05-01;sao_paulo;132.28;0
2007-05-01;minas_gerais;123.76;0
2007-05-01;espirito_santo;127.57;0
2007-05-01;Rio_de_Janeiro;125.5;0
2007-06-01;SC;127.55;0
2007-06-01;parana;129.35;0
2007-06-01;RS;122.59;0
2007-06-01;GO;137.92;0
2007-06-01;DF;137.92;0
2007-06-01;BA;127.19;0
2007-06-01;CE;130.51;0
2007-06-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2007-06-01;sao_paulo;133.01;0
2007-06-01;minas_gerais;125.22;0
2007-06-01;espirito_santo;128.13;0
2007-06-01;Rio_de_Janeiro;125.35;0
2007-07-01;SC;126.25;0
2007-07-01;parana;129.02;0
2007-07-01;RS;121.95;0
2007-07-01;GO;139.41;0
2007-07-01;DF;139.41;0
2007-07-01;BA;124.92;0
2007-07-01;CE;131.8;0
2007-07-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2007-07-01;sao_paulo;131.18;0
2007-07-01;minas_gerais;125.43;0
2007-07-01;espirito_santo;129.71;0
2007-07-01;Rio_de_Janeiro;125.65;0
2007-08-01;SC;127.45;0
2007-08-01;parana;131.61;0
2007-08-01;RS;123.06;0
2007-08-01;GO;138.6;0
2007-08-01;DF;138.6;0
2007-08-01;BA;132.31;0
2007-08-01;CE;133.01;0
2007-08-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2007-08-01;sao_paulo;132.47;0
2007-08-01;minas_gerais;127.03;0
2007-08-01;espirito_santo;133.63;0
2007-08-01;Rio_de_Janeiro;126;0
2007-09-01;SC;128.9;0
2007-09-01;parana;130.84;0
2007-09-01;RS;124.71;0
2007-09-01;GO;141.02;0
2007-09-01;DF;141.02;0
2007-09-01;BA;133.61;0
2007-09-01;CE;134.05;0
2007-09-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2007-09-01;sao_paulo;133.95;0
2007-09-01;minas_gerais;129.14;0
2007-09-01;espirito_santo;135.89;0
2007-09-01;Rio_de_Janeiro;128.05;0
2007-10-01;SC;129.89;0
2007-10-01;parana;134.91;0
2007-10-01;RS;124.53;0
2007-10-01;GO;139.83;0
2007-10-01;DF;139.83;0
2007-10-01;BA;132.21;0
2007-10-01;CE;135.11;0
2007-10-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2007-10-01;sao_paulo;134.85;0
2007-10-01;minas_gerais;130.42;0
2007-10-01;espirito_santo;137.01;0
2007-10-01;Rio_de_Janeiro;128;0
2007-11-01;SC;129.66;0
2007-11-01;parana;135.33;0
2007-11-01;RS;124.42;0
2007-11-01;GO;141.45;0
2007-11-01;DF;141.45;0
2007-11-01;BA;133.24;0
2007-11-01;CE;135.19;0
2007-11-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2007-11-01;sao_paulo;135.58;0
2007-11-01;minas_gerais;131.6;0
2007-11-01;espirito_santo;138.09;0
2007-11-01;Rio_de_Janeiro;127.15;0
2007-12-01;SC;131.3;0
2007-12-01;parana;139.09;0
2007-12-01;RS;128.35;0
2007-12-01;GO;142.94;0
2007-12-01;DF;142.94;0
2007-12-01;BA;135.1;0
2007-12-01;CE;136.86;0
2007-12-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2007-12-01;sao_paulo;137.14;0
2007-12-01;minas_gerais;132.26;0
2007-12-01;espirito_santo;142.51;0
2007-12-01;Rio_de_Janeiro;128.47;0
2008-01-01;SC;132.1;0
2008-01-01;parana;139.93;0
2008-01-01;RS;127;0
2008-01-01;GO;146.44;0
2008-01-01;DF;146.44;0
2008-01-01;BA;135.07;0
2008-01-01;CE;139.48;0
2008-01-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2008-01-01;sao_paulo;137.99;0
2008-01-01;minas_gerais;133.49;0
2008-01-01;espirito_santo;147.17;0
2008-01-01;Rio_de_Janeiro;129.67;0
2008-02-01;SC;132.49;0
2008-02-01;parana;143.56;0
2008-02-01;RS;127.75;0
2008-02-01;GO;149.41;0
2008-02-01;DF;149.41;0
2008-02-01;BA;135.49;0
2008-02-01;CE;139.08;0
2008-02-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2008-02-01;sao_paulo;138.51;0
2008-02-01;minas_gerais;135.91;0
2008-02-01;espirito_santo;146.84;0
2008-02-01;Rio_de_Janeiro;130.7;0
2008-03-01;SC;134.62;0
2008-03-01;parana;148.56;0
2008-03-01;RS;129.57;0
2008-03-01;GO;151.49;0
2008-03-01;DF;151.49;0
2008-03-01;BA;137.22;0
2008-03-01;CE;141.35;0
2008-03-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2008-03-01;sao_paulo;139.68;0
2008-03-01;minas_gerais;137.03;0
2008-03-01;espirito_santo;147.97;0
2008-03-01;Rio_de_Janeiro;130.4;0
2008-04-01;SC;135.28;0
2008-04-01;parana;144.45;0
2008-04-01;RS;130.24;0
2008-04-01;GO;150.68;0
2008-04-01;DF;150.68;0
2008-04-01;BA;139.32;0
2008-04-01;CE;140.99;0
2008-04-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2008-04-01;sao_paulo;139.53;0
2008-04-01;minas_gerais;136.7;0
2008-04-01;espirito_santo;147.95;0
2008-04-01;Rio_de_Janeiro;130.75;0
2008-05-01;SC;134.52;0
2008-05-01;parana;144.35;0
2008-05-01;RS;129.69;0
2008-05-01;GO;146.53;0
2008-05-01;DF;146.53;0
2008-05-01;BA;137.95;0
2008-05-01;CE;139.38;0
2008-05-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2008-05-01;sao_paulo;139.91;0
2008-05-01;minas_gerais;136.79;0
2008-05-01;espirito_santo;145.03;0
2008-05-01;Rio_de_Janeiro;131.6;0
2008-06-01;SC;134.28;0
2008-06-01;parana;144.79;0
2008-06-01;RS;130.9;0
2008-06-01;GO;142.98;0
2008-06-01;DF;142.98;0
2008-06-01;BA;136.12;0
2008-06-01;CE;139.15;0
2008-06-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2008-06-01;sao_paulo;140.26;0
2008-06-01;minas_gerais;135.83;0
2008-06-01;espirito_santo;150.37;0
2008-06-01;Rio_de_Janeiro;131.98;0
2008-07-01;SC;132.62;0
2008-07-01;parana;144.29;0
2008-07-01;RS;132.4;0
2008-07-01;GO;146.48;0
2008-07-01;DF;146.48;0
2008-07-01;BA;136.35;0
2008-07-01;CE;140.15;0
2008-07-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2008-07-01;sao_paulo;140.37;0
2008-07-01;minas_gerais;136.06;0
2008-07-01;espirito_santo;152.56;0
2008-07-01;Rio_de_Janeiro;132.55;0
2008-08-01;SC;133.59;0
2008-08-01;parana;143.35;0
2008-08-01;RS;131.34;0
2008-08-01;GO;148.69;0
2008-08-01;DF;148.69;0
2008-08-01;BA;138.19;0
2008-08-01;CE;139.99;0
2008-08-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2008-08-01;sao_paulo;141.88;0
2008-08-01;minas_gerais;137.24;0
2008-08-01;espirito_santo;154.58;0
2008-08-01;Rio_de_Janeiro;133.19;0
2008-09-01;SC;133.54;0
2008-09-01;parana;145.87;0
2008-09-01;RS;130.23;0
2008-09-01;GO;150.23;0
2008-09-01;DF;150.23;0
2008-09-01;BA;138.19;0
2008-09-01;CE;141.88;0
2008-09-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2008-09-01;sao_paulo;141.58;0
2008-09-01;minas_gerais;138.39;0
2008-09-01;espirito_santo;154.79;0
2008-09-01;Rio_de_Janeiro;133.59;0
2008-10-01;SC;134.05;0
2008-10-01;parana;145.76;0
2008-10-01;RS;130.04;0
2008-10-01;GO;151.3;0
2008-10-01;DF;151.3;0
2008-10-01;BA;141.24;0
2008-10-01;CE;141.88;0
2008-10-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2008-10-01;sao_paulo;141.55;0
2008-10-01;minas_gerais;138.61;0
2008-10-01;espirito_santo;156.73;0
2008-10-01;Rio_de_Janeiro;133.98;0
2008-11-01;SC;135.96;0
2008-11-01;parana;148.54;0
2008-11-01;RS;133.64;0
2008-11-01;GO;152.68;0
2008-11-01;DF;152.68;0
2008-11-01;BA;140.8;0
2008-11-01;CE;144.05;0
2008-11-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2008-11-01;sao_paulo;142.66;0
2008-11-01;minas_gerais;139.24;0
2008-11-01;espirito_santo;157.82;0
2008-11-01;Rio_de_Janeiro;135.16;0
2008-12-01;SC;137.63;0
2008-12-01;parana;148.47;0
2008-12-01;RS;132.95;0
2008-12-01;GO;154.01;0
2008-12-01;DF;154.01;0
2008-12-01;BA;139.27;0
2008-12-01;CE;143.79;0
2008-12-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2008-12-01;sao_paulo;142.44;0
2008-12-01;minas_gerais;141.17;0
2008-12-01;espirito_santo;156.98;0
2008-12-01;Rio_de_Janeiro;134.75;0
2009-01-01;SC;138.56;0
2009-01-01;parana;150.02;0
2009-01-01;RS;134.06;0
2009-01-01;GO;152.81;0
2009-01-01;DF;152.81;0
2009-01-01;BA;139.08;0
2009-01-01;CE;143.97;0
2009-01-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2009-01-01;sao_paulo;144.35;0
2009-01-01;minas_gerais;141.23;0
2009-01-01;espirito_santo;164;0
2009-01-01;Rio_de_Janeiro;134.51;0
2009-02-01;SC;137.76;0
2009-02-01;parana;148.84;0
2009-02-01;RS;135.19;0
2009-02-01;GO;155.59;0
2009-02-01;DF;155.59;0
2009-02-01;BA;138.34;0
2009-02-01;CE;145.22;0
2009-02-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2009-02-01;sao_paulo;144.54;0
2009-02-01;minas_gerais;142.87;0
2009-02-01;espirito_santo;164.55;0
2009-02-01;Rio_de_Janeiro;135.41;0
2009-03-01;SC;137.66;0
2009-03-01;parana;148.56;0
2009-03-01;RS;137.81;0
2009-03-01;GO;156.89;0
2009-03-01;DF;156.89;0
2009-03-01;BA;139.84;0
2009-03-01;CE;146.7;0
2009-03-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2009-03-01;sao_paulo;145.13;0
2009-03-01;minas_gerais;142.4;0
2009-03-01;espirito_santo;165.39;0
2009-03-01;Rio_de_Janeiro;134.11;0
2009-04-01;SC;135.6;0
2009-04-01;parana;150.51;0
2009-04-01;RS;136.44;0
2009-04-01;GO;154.71;0
2009-04-01;DF;154.71;0
2009-04-01;BA;139.9;0
2009-04-01;CE;146.98;0
2009-04-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2009-04-01;sao_paulo;143.28;0
2009-04-01;minas_gerais;141.06;0
2009-04-01;espirito_santo;164.91;0
2009-04-01;Rio_de_Janeiro;135.69;0
2009-05-01;SC;134.91;0
2009-05-01;parana;151.49;0
2009-05-01;RS;136.42;0
2009-05-01;GO;156.69;0
2009-05-01;DF;156.69;0
2009-05-01;BA;140.38;0
2009-05-01;CE;152.75;0
2009-05-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2009-05-01;sao_paulo;144.89;0
2009-05-01;minas_gerais;142.24;0
2009-05-01;espirito_santo;164.9;0
2009-05-01;Rio_de_Janeiro;134.61;0
2009-06-01;SC;135.2;0
2009-06-01;parana;152.41;0
2009-06-01;RS;136.15;0
2009-06-01;GO;158.97;0
2009-06-01;DF;158.97;0
2009-06-01;BA;142.04;0
2009-06-01;CE;151.16;0
2009-06-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2009-06-01;sao_paulo;145.14;0
2009-06-01;minas_gerais;140.85;0
2009-06-01;espirito_santo;163.13;0
2009-06-01;Rio_de_Janeiro;134.27;0
2009-07-01;SC;135.61;0
2009-07-01;parana;153.51;0
2009-07-01;RS;136.74;0
2009-07-01;GO;157.6;0
2009-07-01;DF;157.6;0
2009-07-01;BA;141.52;0
2009-07-01;CE;151.18;0
2009-07-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2009-07-01;sao_paulo;145.75;0
2009-07-01;minas_gerais;140.74;0
2009-07-01;espirito_santo;162.97;0
2009-07-01;Rio_de_Janeiro;134.37;0
2009-08-01;SC;136.12;0
2009-08-01;parana;153.72;0
2009-08-01;RS;136.33;0
2009-08-01;GO;156.26;0
2009-08-01;DF;156.26;0
2009-08-01;BA;141.18;0
2009-08-01;CE;151.14;0
2009-08-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2009-08-01;sao_paulo;145.8;0
2009-08-01;minas_gerais;141.1;0
2009-08-01;espirito_santo;160.57;0
2009-08-01;Rio_de_Janeiro;134.73;0
2009-09-01;SC;136.84;0
2009-09-01;parana;155.19;0
2009-09-01;RS;136.59;0
2009-09-01;GO;158.68;0
2009-09-01;DF;158.68;0
2009-09-01;BA;140.51;0
2009-09-01;CE;150.53;0
2009-09-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2009-09-01;sao_paulo;145.45;0
2009-09-01;minas_gerais;140.67;0
2009-09-01;espirito_santo;163.59;0
2009-09-01;Rio_de_Janeiro;135.43;0
2009-10-01;SC;136.54;0
2009-10-01;parana;154.85;0
2009-10-01;RS;137.19;0
2009-10-01;GO;154.85;0
2009-10-01;DF;154.85;0
2009-10-01;BA;141.03;0
2009-10-01;CE;146.7;0
2009-10-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2009-10-01;sao_paulo;145.12;0
2009-10-01;minas_gerais;141.27;0
2009-10-01;espirito_santo;160.84;0
2009-10-01;Rio_de_Janeiro;135.47;0
2009-11-01;SC;137.41;0
2009-11-01;parana;157.88;0
2009-11-01;RS;137.42;0
2009-11-01;GO;160.58;0
2009-11-01;DF;160.58;0
2009-11-01;BA;139.97;0
2009-11-01;CE;147.64;0
2009-11-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2009-11-01;sao_paulo;145.78;0
2009-11-01;minas_gerais;144.34;0
2009-11-01;espirito_santo;165.96;0
2009-11-01;Rio_de_Janeiro;136.15;0
2009-12-01;SC;140;0
2009-12-01;parana;161.5;0
2009-12-01;RS;140.77;0
2009-12-01;GO;161.9;0
2009-12-01;DF;161.9;0
2009-12-01;BA;139.23;0
2009-12-01;CE;147.66;0
2009-12-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2009-12-01;sao_paulo;145.55;0
2009-12-01;minas_gerais;143.64;0
2009-12-01;espirito_santo;166.16;0
2009-12-01;Rio_de_Janeiro;135.38;0
2010-01-01;SC;133.86;0
2010-01-01;parana;153.43;0
2010-01-01;RS;134.27;0
2010-01-01;GO;158.04;0
2010-01-01;DF;158.04;0
2010-01-01;BA;140.41;0
2010-01-01;CE;147.04;0
