data;estado;value;treated
2010-01-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2010-01-01;sao_paulo;144.65;0
2010-01-01;minas_gerais;138.18;0
2010-01-01;espirito_santo;162.92;0
2010-01-01;Rio_de_Janeiro;134.17;0
2010-02-01;SC;136.74;0
2010-02-01;parana;151.41;0
2010-02-01;RS;129.71;0
2010-02-01;GO;159.61;0
2010-02-01;DF;159.61;0
2010-02-01;BA;141.83;0
2010-02-01;CE;148.13;0
2010-02-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2010-02-01;sao_paulo;146.44;0
2010-02-01;minas_gerais;140.58;0
2010-02-01;espirito_santo;162.55;0
2010-02-01;Rio_de_Janeiro;136.92;0
2010-03-01;SC;135.57;0
2010-03-01;parana;147.27;0
2010-03-01;RS;124.56;0
2010-03-01;GO;160.34;0
2010-03-01;DF;160.34;0
2010-03-01;BA;140.29;0
2010-03-01;CE;147.95;0
2010-03-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2010-03-01;sao_paulo;145.97;0
2010-03-01;minas_gerais;143.4;0
2010-03-01;espirito_santo;166;0
2010-03-01;Rio_de_Janeiro;136.75;0
2010-04-01;SC;135.45;0
2010-04-01;parana;153.4;0
2010-04-01;RS;127.33;0
2010-04-01;GO;162.87;0
2010-04-01;DF;162.87;0
2010-04-01;BA;141.21;0
2010-04-01;CE;147.56;0
2010-04-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2010-04-01;sao_paulo;146.26;0
2010-04-01;minas_gerais;145.36;0
2010-04-01;espirito_santo;162.52;0
2010-04-01;Rio_de_Janeiro;137.21;0
2010-05-01;SC;138.9;0
2010-05-01;parana;156.65;0
2010-05-01;RS;138.18;0
2010-05-01;GO;168.59;0
2010-05-01;DF;168.59;0
2010-05-01;BA;142.55;0
2010-05-01;CE;147.36;0
2010-05-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2010-05-01;sao_paulo;146.93;0
2010-05-01;minas_gerais;146.69;0
2010-05-01;espirito_santo;168.73;0
2010-05-01;Rio_de_Janeiro;137.61;0
2010-06-01;SC;139.36;0
2010-06-01;parana;158.98;0
2010-06-01;RS;139.02;0
2010-06-01;GO;166.93;0
2010-06-01;DF;166.93;0
2010-06-01;BA;143.96;0
2010-06-01;CE;148.72;0
2010-06-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2010-06-01;sao_paulo;147.53;0
2010-06-01;minas_gerais;152.37;0
2010-06-01;espirito_santo;168.79;0
2010-06-01;Rio_de_Janeiro;137.83;0
2010-07-01;SC;140.43;0
2010-07-01;parana;158.91;0
2010-07-01;RS;138.91;0
2010-07-01;GO;167.91;0
2010-07-01;DF;167.91;0
2010-07-01;BA;141.97;0
2010-07-01;CE;148.57;0
2010-07-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2010-07-01;sao_paulo;149.98;0
2010-07-01;minas_gerais;153.29;0
2010-07-01;espirito_santo;167.24;0
2010-07-01;Rio_de_Janeiro;138.16;0
2010-08-01;SC;140.58;0
2010-08-01;parana;160.12;0
2010-08-01;RS;142.14;0
2010-08-01;GO;169.18;0
2010-08-01;DF;169.18;0
2010-08-01;BA;143.11;0
2010-08-01;CE;148.66;0
2010-08-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2010-08-01;sao_paulo;150.91;0
2010-08-01;minas_gerais;147.62;0
2010-08-01;espirito_santo;164.67;0
2010-08-01;Rio_de_Janeiro;138.42;0
2010-09-01;SC;139.72;0
2010-09-01;parana;157.96;0
2010-09-01;RS;139.92;0
2010-09-01;GO;164.14;0
2010-09-01;DF;164.14;0
2010-09-01;BA;144.33;0
2010-09-01;CE;149.58;0
2010-09-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2010-09-01;sao_paulo;149.78;0
2010-09-01;minas_gerais;144.65;0
2010-09-01;espirito_santo;160.72;0
2010-09-01;Rio_de_Janeiro;136.71;0
2010-10-01;SC;140.44;0
2010-10-01;parana;159.35;0
2010-10-01;RS;140.51;0
2010-10-01;GO;168.15;0
2010-10-01;DF;168.15;0
2010-10-01;BA;145.66;0
2010-10-01;CE;151.69;0
2010-10-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2010-10-01;sao_paulo;151.43;0
2010-10-01;minas_gerais;147.59;0
2010-10-01;espirito_santo;169.63;0
2010-10-01;Rio_de_Janeiro;137.99;0
2010-11-01;SC;139.99;0
2010-11-01;parana;158.63;0
2010-11-01;RS;140.24;0
2010-11-01;GO;166.74;0
2010-11-01;DF;166.74;0
2010-11-01;BA;145.78;0
2010-11-01;CE;154.73;0
2010-11-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2010-11-01;sao_paulo;150.74;0
2010-11-01;minas_gerais;147.28;0
2010-11-01;espirito_santo;160.58;0
2010-11-01;Rio_de_Janeiro;138.06;0
2010-12-01;SC;139.12;0
2010-12-01;parana;158.89;0
2010-12-01;RS;140.84;0
2010-12-01;GO;164.9;0
2010-12-01;DF;164.9;0
2010-12-01;BA;147.83;0
2010-12-01;CE;152.31;0
2010-12-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2010-12-01;sao_paulo;151.36;0
2010-12-01;minas_gerais;146.44;0
2010-12-01;espirito_santo;164.62;0
2010-12-01;Rio_de_Janeiro;139.41;0
2011-01-01;SC;140.32;0
2011-01-01;parana;160.25;0
2011-01-01;RS;141.17;0
2011-01-01;GO;173.17;0
2011-01-01;DF;173.17;0
2011-01-01;BA;147.43;0
2011-01-01;CE;154.37;0
2011-01-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2011-01-01;sao_paulo;150.87;0
2011-01-01;minas_gerais;146.84;0
2011-01-01;espirito_santo;163.96;0
2011-01-01;Rio_de_Janeiro;139.52;0
2011-02-01;SC;140.5;0
2011-02-01;parana;163.44;0
2011-02-01;RS;142.75;0
2011-02-01;GO;169.39;0
2011-02-01;DF;169.39;0
2011-02-01;BA;148.29;0
2011-02-01;CE;154.22;0
2011-02-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2011-02-01;sao_paulo;149.87;0
2011-02-01;minas_gerais;146.26;0
2011-02-01;espirito_santo;167.44;0
2011-02-01;Rio_de_Janeiro;136.98;0
2011-03-01;SC;138.94;0
2011-03-01;parana;164.11;0
2011-03-01;RS;139.71;0
2011-03-01;GO;171.44;0
2011-03-01;DF;171.44;0
2011-03-01;BA;146.03;0
2011-03-01;CE;154.31;0
2011-03-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2011-03-01;sao_paulo;151.21;0
2011-03-01;minas_gerais;146.77;0
2011-03-01;espirito_santo;162.08;0
2011-03-01;Rio_de_Janeiro;138.81;0
2011-04-01;SC;142.39;0
2011-04-01;parana;164.38;0
2011-04-01;RS;143.58;0
2011-04-01;GO;171.51;0
2011-04-01;DF;171.51;0
2011-04-01;BA;143.66;0
2011-04-01;CE;154.8;0
2011-04-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2011-04-01;sao_paulo;152.57;0
2011-04-01;minas_gerais;148.59;0
2011-04-01;espirito_santo;164.21;0
2011-04-01;Rio_de_Janeiro;138.79;0
2011-05-01;SC;142.67;0
2011-05-01;parana;164.31;0
2011-05-01;RS;146.25;0
2011-05-01;GO;171.18;0
2011-05-01;DF;171.18;0
2011-05-01;BA;146.78;0
2011-05-01;CE;156.18;0
2011-05-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2011-05-01;sao_paulo;153.73;0
2011-05-01;minas_gerais;149.49;0
2011-05-01;espirito_santo;162.45;0
2011-05-01;Rio_de_Janeiro;138.94;0
2011-06-01;SC;143.34;0
2011-06-01;parana;162.05;0
2011-06-01;RS;145.7;0
2011-06-01;GO;170.65;0
2011-06-01;DF;170.65;0
2011-06-01;BA;145.78;0
2011-06-01;CE;154.34;0
2011-06-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2011-06-01;sao_paulo;153.59;0
2011-06-01;minas_gerais;152.68;0
2011-06-01;espirito_santo;162.37;0
2011-06-01;Rio_de_Janeiro;139.2;0
2011-07-01;SC;144.51;0
2011-07-01;parana;164.35;0
2011-07-01;RS;147.79;0
2011-07-01;GO;175.32;0
2011-07-01;DF;175.32;0
2011-07-01;BA;146.74;0
2011-07-01;CE;154.95;0
2011-07-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2011-07-01;sao_paulo;153.85;0
2011-07-01;minas_gerais;152.06;0
2011-07-01;espirito_santo;162.14;0
2011-07-01;Rio_de_Janeiro;139.5;0
2011-08-01;SC;144.41;0
2011-08-01;parana;166.61;0
2011-08-01;RS;148.3;0
2011-08-01;GO;174.45;0
2011-08-01;DF;174.45;0
2011-08-01;BA;146.87;0
2011-08-01;CE;154.29;0
2011-08-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2011-08-01;sao_paulo;154.58;0
2011-08-01;minas_gerais;149.58;0
2011-08-01;espirito_santo;162.65;0
2011-08-01;Rio_de_Janeiro;139.85;0
2011-09-01;SC;143.99;0
2011-09-01;parana;166.01;0
2011-09-01;RS;148.41;0
2011-09-01;GO;173.82;0
2011-09-01;DF;173.82;0
2011-09-01;BA;148.18;0
2011-09-01;CE;156.3;0
2011-09-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2011-09-01;sao_paulo;155.4;0
2011-09-01;minas_gerais;149.18;0
2011-09-01;espirito_santo;162.47;0
2011-09-01;Rio_de_Janeiro;141.17;0
2011-10-01;SC;145.08;0
2011-10-01;parana;165.93;0
2011-10-01;RS;149.33;0
2011-10-01;GO;174.11;0
2011-10-01;DF;174.11;0
2011-10-01;BA;146.49;0
2011-10-01;CE;158.23;0
2011-10-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2011-10-01;sao_paulo;153.67;0
2011-10-01;minas_gerais;149.81;0
2011-10-01;espirito_santo;165.31;0
2011-10-01;Rio_de_Janeiro;141.29;0
2011-11-01;SC;145.06;0
2011-11-01;parana;166.66;0
2011-11-01;RS;149.29;0
2011-11-01;GO;175.7;0
2011-11-01;DF;175.7;0
2011-11-01;BA;148.05;0
2011-11-01;CE;160.15;0
2011-11-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2011-11-01;sao_paulo;155.18;0
2011-11-01;minas_gerais;150.33;0
2011-11-01;espirito_santo;167.95;0
2011-11-01;Rio_de_Janeiro;141.02;0
2011-12-01;SC;144.95;0
2011-12-01;parana;164.97;0
2011-12-01;RS;145.7;0
2011-12-01;GO;178.2;0
2011-12-01;DF;178.2;0
2011-12-01;BA;148.24;0
2011-12-01;CE;158.63;0
2011-12-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2011-12-01;sao_paulo;153.51;0
2011-12-01;minas_gerais;147.42;0
2011-12-01;espirito_santo;164;0
2011-12-01;Rio_de_Janeiro;140.41;0
2012-01-01;SC;145.15;0
2012-01-01;parana;166.68;0
2012-01-01;RS;146.26;0
2012-01-01;GO;175.47;0
2012-01-01;DF;175.47;0
2012-01-01;BA;149.08;0
2012-01-01;CE;158.81;0
2012-01-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2012-01-01;sao_paulo;153.86;0
2012-01-01;minas_gerais;151.64;0
2012-01-01;espirito_santo;166.62;0
2012-01-01;Rio_de_Janeiro;140.94;0
2012-02-01;SC;146.8;0
2012-02-01;parana;166.93;0
2012-02-01;RS;147.01;0
2012-02-01;GO;174.31;0
2012-02-01;DF;174.31;0
2012-02-01;BA;149.12;0
2012-02-01;CE;158.82;0
2012-02-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2012-02-01;sao_paulo;153.08;0
2012-02-01;minas_gerais;151.3;0
2012-02-01;espirito_santo;162.74;0
2012-02-01;Rio_de_Janeiro;141.72;0
2012-03-01;SC;146.19;0
2012-03-01;parana;163.99;0
2012-03-01;RS;146.83;0
2012-03-01;GO;174.38;0
2012-03-01;DF;174.38;0
2012-03-01;BA;148.67;0
2012-03-01;CE;159.45;0
2012-03-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2012-03-01;sao_paulo;152.79;0
2012-03-01;minas_gerais;150.17;0
2012-03-01;espirito_santo;164.98;0
2012-03-01;Rio_de_Janeiro;141.7;0
2012-04-01;SC;145.08;0
2012-04-01;parana;163.06;0
2012-04-01;RS;145.09;0
2012-04-01;GO;177.55;0
2012-04-01;DF;177.55;0
2012-04-01;BA;149.33;0
2012-04-01;CE;159.68;0
2012-04-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2012-04-01;sao_paulo;152.68;0
2012-04-01;minas_gerais;148.76;0
2012-04-01;espirito_santo;167.13;0
2012-04-01;Rio_de_Janeiro;141.5;0
2012-05-01;SC;145.08;0
2012-05-01;parana;163.12;0
2012-05-01;RS;145.19;0
2012-05-01;GO;178.14;0
2012-05-01;DF;178.14;0
2012-05-01;BA;149.11;0
2012-05-01;CE;159.95;0
2012-05-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2012-05-01;sao_paulo;152.08;0
2012-05-01;minas_gerais;147.11;0
2012-05-01;espirito_santo;165.09;0
2012-05-01;Rio_de_Janeiro;140.72;0
2012-06-01;SC;140.48;0
2012-06-01;parana;157.72;0
2012-06-01;RS;140.67;0
2012-06-01;GO;176.77;0
2012-06-01;DF;176.77;0
2012-06-01;BA;148.95;0
2012-06-01;CE;156.28;0
2012-06-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2012-06-01;sao_paulo;151.09;0
2012-06-01;minas_gerais;144.38;0
2012-06-01;espirito_santo;167.53;0
2012-06-01;Rio_de_Janeiro;141.76;0
2012-07-01;SC;142.69;0
2012-07-01;parana;158.39;0
2012-07-01;RS;141.7;0
2012-07-01;GO;179.59;0
2012-07-01;DF;179.59;0
2012-07-01;BA;151.87;0
2012-07-01;CE;160.27;0
2012-07-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2012-07-01;sao_paulo;149.87;0
2012-07-01;minas_gerais;142.76;0
2012-07-01;espirito_santo;170.55;0
2012-07-01;Rio_de_Janeiro;141.84;0
2012-08-01;SC;142.68;0
2012-08-01;parana;163.07;0
2012-08-01;RS;144.45;0
2012-08-01;GO;178.9;0
2012-08-01;DF;178.9;0
2012-08-01;BA;149.96;0
2012-08-01;CE;161.97;0
2012-08-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2012-08-01;sao_paulo;150.54;0
2012-08-01;minas_gerais;148.03;0
2012-08-01;espirito_santo;173.4;0
2012-08-01;Rio_de_Janeiro;141.48;0
2012-09-01;SC;144.58;0
2012-09-01;parana;164.69;0
2012-09-01;RS;146.14;0
2012-09-01;GO;178.41;0
2012-09-01;DF;178.41;0
2012-09-01;BA;148.94;0
2012-09-01;CE;162.63;0
2012-09-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2012-09-01;sao_paulo;149.54;0
2012-09-01;minas_gerais;149.19;0
2012-09-01;espirito_santo;173.13;0
2012-09-01;Rio_de_Janeiro;140.76;0
2012-10-01;SC;143.75;0
2012-10-01;parana;163.87;0
2012-10-01;RS;145.31;0
2012-10-01;GO;179.99;0
2012-10-01;DF;179.99;0
2012-10-01;BA;148.99;0
2012-10-01;CE;160.03;0
2012-10-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2012-10-01;sao_paulo;150.38;0
2012-10-01;minas_gerais;149.37;0
2012-10-01;espirito_santo;173.25;0
2012-10-01;Rio_de_Janeiro;140.8;0
2012-11-01;SC;143.89;0
2012-11-01;parana;164.65;0
2012-11-01;RS;145.4;0
2012-11-01;GO;178.01;0
2012-11-01;DF;178.01;0
2012-11-01;BA;148.85;0
2012-11-01;CE;160.93;0
2012-11-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2012-11-01;sao_paulo;149.92;0
2012-11-01;minas_gerais;148.48;0
2012-11-01;espirito_santo;176.17;0
2012-11-01;Rio_de_Janeiro;140.98;0
2012-12-01;SC;144.39;0
2012-12-01;parana;166.1;0
2012-12-01;RS;145.14;0
2012-12-01;GO;175.07;0
2012-12-01;DF;175.07;0
2012-12-01;BA;148.5;0
2012-12-01;CE;160.66;0
2012-12-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2012-12-01;sao_paulo;150.65;0
2012-12-01;minas_gerais;147.39;0
2012-12-01;espirito_santo;173.61;0
2012-12-01;Rio_de_Janeiro;140.99;0
2013-01-01;SC;143.15;0
2013-01-01;parana;165.63;0
2013-01-01;RS;144.9;0
2013-01-01;GO;181.91;0
2013-01-01;DF;181.91;0
2013-01-01;BA;146.36;0
2013-01-01;CE;159.27;0
2013-01-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2013-01-01;sao_paulo;151.19;0
2013-01-01;minas_gerais;148.53;0
2013-01-01;espirito_santo;169.88;0
2013-01-01;Rio_de_Janeiro;143.67;0
2013-02-01;SC;141.14;0
2013-02-01;parana;164.97;0
2013-02-01;RS;145.19;0
2013-02-01;GO;176.75;0
2013-02-01;DF;176.75;0
2013-02-01;BA;146.02;0
2013-02-01;CE;158;0
2013-02-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2013-02-01;sao_paulo;149.45;0
2013-02-01;minas_gerais;147.26;0
2013-02-01;espirito_santo;169.22;0
2013-02-01;Rio_de_Janeiro;140.3;0
2013-03-01;SC;141.3;0
2013-03-01;parana;166.08;0
2013-03-01;RS;146.78;0
2013-03-01;GO;176.62;0
2013-03-01;DF;176.62;0
2013-03-01;BA;147.45;0
2013-03-01;CE;156.84;0
2013-03-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2013-03-01;sao_paulo;148.63;0
2013-03-01;minas_gerais;145.71;0
2013-03-01;espirito_santo;166.94;0
2013-03-01;Rio_de_Janeiro;141.27;0
2013-04-01;SC;141.18;0
2013-04-01;parana;164.77;0
2013-04-01;RS;145.64;0
2013-04-01;GO;176.64;0
2013-04-01;DF;176.64;0
2013-04-01;BA;148.54;0
2013-04-01;CE;156.49;0
2013-04-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2013-04-01;sao_paulo;147.49;0
2013-04-01;minas_gerais;144.44;0
2013-04-01;espirito_santo;164.4;0
2013-04-01;Rio_de_Janeiro;140.91;0
2013-05-01;SC;140.19;0
2013-05-01;parana;161.35;0
2013-05-01;RS;142.24;0
2013-05-01;GO;176.95;0
2013-05-01;DF;176.95;0
2013-05-01;BA;146.48;0
2013-05-01;CE;155.06;0
2013-05-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2013-05-01;sao_paulo;145.88;0
2013-05-01;minas_gerais;144.24;0
2013-05-01;espirito_santo;157.46;0
2013-05-01;Rio_de_Janeiro;140.12;0
2013-06-01;SC;139.88;0
2013-06-01;parana;162.08;0
2013-06-01;RS;138.8;0
2013-06-01;GO;176.98;0
2013-06-01;DF;176.98;0
2013-06-01;BA;147.02;0
2013-06-01;CE;154.1;0
2013-06-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2013-06-01;sao_paulo;146.38;0
2013-06-01;minas_gerais;142.57;0
2013-06-01;espirito_santo;163.11;0
2013-06-01;Rio_de_Janeiro;139.02;0
2013-07-01;SC;136.23;0
2013-07-01;parana;155.11;0
2013-07-01;RS;139.99;0
2013-07-01;GO;173.31;0
2013-07-01;DF;173.31;0
2013-07-01;BA;148.87;0
2013-07-01;CE;153.72;0
2013-07-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2013-07-01;sao_paulo;143.04;0
2013-07-01;minas_gerais;142.04;0
2013-07-01;espirito_santo;160.37;0
2013-07-01;Rio_de_Janeiro;138.58;0
2013-08-01;SC;138.35;0
2013-08-01;parana;158.43;0
2013-08-01;RS;139.48;0
2013-08-01;GO;173.61;0
2013-08-01;DF;173.61;0
2013-08-01;BA;145.89;0
2013-08-01;CE;153.32;0
2013-08-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2013-08-01;sao_paulo;144.22;0
2013-08-01;minas_gerais;144.35;0
2013-08-01;espirito_santo;162.96;0
2013-08-01;Rio_de_Janeiro;139.73;0
2013-09-01;SC;136.3;0
2013-09-01;parana;159.44;0
2013-09-01;RS;137.97;0
2013-09-01;GO;175.3;0
2013-09-01;DF;175.3;0
2013-09-01;BA;143.28;0
2013-09-01;CE;152.7;0
2013-09-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2013-09-01;sao_paulo;143.01;0
2013-09-01;minas_gerais;143.06;0
2013-09-01;espirito_santo;158.93;0
2013-09-01;Rio_de_Janeiro;137.36;0
2013-10-01;SC;135.77;0
2013-10-01;parana;158.41;0
2013-10-01;RS;137.44;0
2013-10-01;GO;175.84;0
2013-10-01;DF;175.84;0
2013-10-01;BA;144.09;0
2013-10-01;CE;152.78;0
2013-10-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2013-10-01;sao_paulo;143.91;0
2013-10-01;minas_gerais;143.61;0
2013-10-01;espirito_santo;157.02;0
2013-10-01;Rio_de_Janeiro;137.76;0
2013-11-01;SC;135.43;0
2013-11-01;parana;156.44;0
2013-11-01;RS;136.42;0
2013-11-01;GO;175.79;0
2013-11-01;DF;175.79;0
2013-11-01;BA;140.9;0
2013-11-01;CE;152.02;0
2013-11-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2013-11-01;sao_paulo;142.01;0
2013-11-01;minas_gerais;141.95;0
2013-11-01;espirito_santo;146.62;0
2013-11-01;Rio_de_Janeiro;136.8;0
2013-12-01;SC;134.33;0
2013-12-01;parana;156.25;0
2013-12-01;RS;137.16;0
2013-12-01;GO;175.37;0
2013-12-01;DF;175.37;0
2013-12-01;BA;142.61;0
2013-12-01;CE;150.95;0
2013-12-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2013-12-01;sao_paulo;143.63;0
2013-12-01;minas_gerais;141.48;0
2013-12-01;espirito_santo;146.82;0
2013-12-01;Rio_de_Janeiro;137.2;0
2014-01-01;SC;134.43;0
2014-01-01;parana;156.73;0
2014-01-01;RS;137.97;0
2014-01-01;GO;169.88;0
2014-01-01;DF;169.88;0
2014-01-01;BA;142.52;0
2014-01-01;CE;151.48;0
2014-01-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2014-01-01;sao_paulo;143.62;0
2014-01-01;minas_gerais;139.6;0
2014-01-01;espirito_santo;148.29;0
2014-01-01;Rio_de_Janeiro;136.35;0
2014-02-01;SC;134.17;0
2014-02-01;parana;155.15;0
2014-02-01;RS;137.03;0
2014-02-01;GO;172.8;0
2014-02-01;DF;172.8;0
2014-02-01;BA;139.92;0
2014-02-01;CE;151.11;0
2014-02-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2014-02-01;sao_paulo;142.42;0
2014-02-01;minas_gerais;137.61;0
2014-02-01;espirito_santo;151.58;0
2014-02-01;Rio_de_Janeiro;135.34;0
2014-03-01;SC;134.33;0
2014-03-01;parana;154.86;0
2014-03-01;RS;135.47;0
2014-03-01;GO;170.98;0
2014-03-01;DF;170.98;0
2014-03-01;BA;139.04;0
2014-03-01;CE;151.48;0
2014-03-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2014-03-01;sao_paulo;141.81;0
2014-03-01;minas_gerais;140.65;0
2014-03-01;espirito_santo;148.99;0
2014-03-01;Rio_de_Janeiro;134.91;0
2014-04-01;SC;135.08;0
2014-04-01;parana;158.18;0
2014-04-01;RS;136.04;0
2014-04-01;GO;171.3;0
2014-04-01;DF;171.3;0
2014-04-01;BA;135.49;0
2014-04-01;CE;150.33;0
2014-04-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2014-04-01;sao_paulo;143.04;0
2014-04-01;minas_gerais;140.31;0
2014-04-01;espirito_santo;147.35;0
2014-04-01;Rio_de_Janeiro;134.64;0
2014-05-01;SC;135.11;0
2014-05-01;parana;156.17;0
2014-05-01;RS;138.28;0
2014-05-01;GO;172.1;0
2014-05-01;DF;172.1;0
2014-05-01;BA;136.63;0
2014-05-01;CE;148.44;0
2014-05-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2014-05-01;sao_paulo;139.84;0
2014-05-01;minas_gerais;140.56;0
2014-05-01;espirito_santo;145.07;0
2014-05-01;Rio_de_Janeiro;134.96;0
2014-06-01;SC;135.83;0
2014-06-01;parana;156.12;0
2014-06-01;RS;137.05;0
2014-06-01;GO;175.13;0
2014-06-01;DF;175.13;0
2014-06-01;BA;137.11;0
2014-06-01;CE;148.16;0
2014-06-01;PE;BETS-package: Sorry. This series is not yet available. Series is empty in the BACEN databases;0
2014-06-01;sao_paulo;139.18;0
2014-06-01;minas_gerais;141.43;0
2014-06-01;espirito_santo;144.46;0
2014-06-01;Rio_de_Janeiro;135.12;0
2014-07-01;SC;134.79;0
2014-07-01;parana;155.78;0
2014-07-01;RS;136.37;0
2014-07-01;GO;169.57;0
2014-07-01;DF;169.57;0
2014-07-01;BA;133.49;0
2014-07-01;CE;146.95;0
